city,hour,pm25,pm10,temp,humidity,wind
Mumbai,17,17.3,37.8,28.4,76.0,13.7
Mumbai,18,16.1,36.1,27.8,79.0,11.2
Mumbai,19,15.9,34.7,27.3,82.0,9.7
Mumbai,20,15.4,33.4,27.2,82.0,8.5
Mumbai,21,14.6,31.2,27.1,83.0,8.9
Mumbai,22,14.1,29.3,27.0,84.0,9.1
Mumbai,23,13.6,28.7,26.6,86.0,8.7
Mumbai,0,12.3,25.8,25.9,88.0,8.6
Mumbai,1,11.5,24.0,25.8,88.0,6.6
Mumbai,2,11.1,23.1,25.9,88.0,6.5
Mumbai,3,10.5,21.8,25.6,90.0,4.9
Mumbai,4,10.2,21.2,25.5,91.0,3.5
Mumbai,5,8.6,18.3,25.4,93.0,2.2
Mumbai,6,8.8,18.0,24.8,94.0,2.3
Mumbai,7,10.4,21.2,25.4,94.0,1.9
Mumbai,8,11.7,22.0,26.0,93.0,1.4
Mumbai,9,13.4,24.0,26.6,87.0,4.3
Mumbai,10,13.9,25.0,28.0,80.0,4.9
Mumbai,11,16.4,28.6,28.0,78.0,10.5
Mumbai,12,16.5,29.0,28.7,74.0,12.6
Mumbai,13,16.3,28.5,29.3,73.0,14.6
Mumbai,14,16.4,27.8,29.6,65.0,13.6
Mumbai,15,15.4,26.0,29.2,70.0,14.1
Mumbai,16,13.5,23.7,28.8,72.0,13.1
Mumbai,17,12.0,22.2,27.3,80.0,13.0
Mumbai,18,12.3,22.2,27.4,81.0,13.1
Mumbai,19,11.9,21.4,26.6,85.0,11.9
Mumbai,20,10.9,19.0,26.3,88.0,8.4
Mumbai,21,10.2,18.2,26.3,89.0,7.7
Mumbai,22,9.9,17.8,26.3,90.0,6.8
Mumbai,23,9.8,18.7,26.6,88.0,5.8
Mumbai,0,9.5,19.0,26.4,87.0,5.9
Mumbai,1,10.2,21.5,25.7,91.0,5.3
Mumbai,2,10.8,23.3,25.6,91.0,3.1
Mumbai,3,10.8,23.1,25.2,92.0,4.4
Mumbai,4,11.1,23.5,25.1,94.0,1.7
Mumbai,5,10.7,21.5,25.6,93.0,4.0
Mumbai,6,10.6,21.0,25.0,94.0,5.8
Mumbai,7,11.3,21.5,25.8,90.0,6.4
Mumbai,8,11.7,20.7,25.9,85.0,7.8
Mumbai,9,12.6,20.9,26.3,84.0,5.6
Mumbai,10,13.2,21.2,26.6,83.0,9.0
Mumbai,11,12.8,20.3,28.4,75.0,9.8
Mumbai,12,13.1,20.1,27.8,76.0,13.4
Mumbai,13,13.3,19.9,28.5,77.0,14.4
Mumbai,14,13.4,21.0,27.9,77.0,15.1
Mumbai,15,12.6,20.5,28.1,78.0,14.1
Mumbai,16,11.6,19.0,27.7,78.0,15.3
Mumbai,17,8.8,15.2,26.4,89.0,6.9
Mumbai,18,9.3,16.5,26.8,88.0,7.8
Mumbai,19,10.4,18.9,26.0,92.0,5.2
Mumbai,20,11.9,22.1,25.9,94.0,3.1
Mumbai,21,13.0,25.1,25.7,96.0,3.2
Mumbai,22,13.9,27.9,25.2,93.0,4.3
Mumbai,23,14.2,30.9,25.5,93.0,1.5
Mumbai,0,14.3,32.0,25.3,97.0,1.3
Mumbai,1,14.9,35.5,25.2,98.0,0.9
Mumbai,2,15.1,35.5,25.3,90.0,3.1
Mumbai,3,15.9,38.2,25.0,93.0,5.6
Mumbai,4,15.9,39.0,25.6,90.0,0.7
Mumbai,5,14.6,34.3,24.7,98.0,5.4
Mumbai,6,14.3,33.3,24.7,97.0,1.9
Mumbai,7,14.3,31.4,25.3,95.0,1.6
Mumbai,8,14.6,29.9,25.9,87.0,4.3
Mumbai,9,14.4,28.1,27.0,81.0,4.0
Mumbai,10,15.0,27.6,27.7,81.0,8.3
Mumbai,11,15.4,26.9,28.1,80.0,10.9
Mumbai,12,15.9,26.5,28.0,79.0,11.7
Mumbai,13,15.1,24.9,28.5,78.0,12.4
Mumbai,14,14.1,23.3,28.8,77.0,14.3
Mumbai,15,15.1,26.1,28.9,76.0,14.8
Mumbai,16,13.6,24.3,28.2,77.0,13.5
Mumbai,17,14.6,28.9,28.5,74.0,12.6
Mumbai,18,14.9,29.3,27.7,78.0,9.6
Mumbai,19,14.5,29.2,27.2,81.0,8.3
Mumbai,20,15.8,33.1,26.9,82.0,7.1
Mumbai,21,16.7,36.2,26.7,84.0,6.7
Mumbai,22,17.1,36.8,26.4,86.0,4.4
Mumbai,23,16.8,37.8,26.2,87.0,6.4
Mumbai,0,16.6,38.5,25.6,87.0,6.4
Mumbai,1,16.7,39.3,25.0,93.0,5.9
Mumbai,2,16.5,40.7,24.7,95.0,3.1
Mumbai,3,16.1,40.6,24.8,96.0,1.8
Mumbai,4,15.8,38.8,24.7,96.0,0.6
Mumbai,5,13.8,33.2,25.3,92.0,3.0
Mumbai,6,14.3,35.3,25.1,94.0,2.9
Mumbai,7,15.4,36.2,25.5,93.0,4.2
Mumbai,8,16.3,37.4,25.8,88.0,5.1
Mumbai,9,18.5,39.7,27.3,82.0,3.7
Mumbai,10,19.2,41.0,27.8,80.0,8.1
Mumbai,11,20.0,41.6,28.7,74.0,10.3
Mumbai,12,21.5,43.2,28.2,76.0,11.4
Mumbai,13,21.7,43.1,28.7,72.0,13.7
Mumbai,14,20.0,40.7,28.8,71.0,14.1
Mumbai,15,18.5,38.4,29.0,71.0,14.6
Mumbai,16,16.1,33.8,28.5,73.0,14.2
Mumbai,17,15.8,38.0,28.1,75.0,12.6
Mumbai,18,15.8,37.6,27.4,78.0,11.4
Mumbai,19,16.3,38.3,26.9,81.0,10.0
Mumbai,20,17.3,40.2,26.7,84.0,8.4
Mumbai,21,18.2,41.2,26.6,85.0,7.2
Mumbai,22,19.3,45.4,26.5,85.0,5.2
Mumbai,23,20.1,48.8,26.3,87.0,4.4
Mumbai,0,19.4,46.9,25.9,88.0,5.2
Mumbai,1,18.6,44.5,25.4,93.0,1.4
Mumbai,2,17.6,42.1,24.7,92.0,1.5
Mumbai,3,16.6,39.8,24.5,97.0,3.4
Mumbai,4,16.2,38.6,24.6,97.0,5.4
Mumbai,5,13.9,36.9,25.3,94.0,1.0
Mumbai,6,14.3,37.5,25.3,94.0,1.9
Mumbai,7,14.6,36.9,25.7,96.0,2.5
Mumbai,8,15.4,37.7,26.6,92.0,1.4
Mumbai,9,16.2,39.1,27.7,80.0,4.9
Mumbai,10,17.0,40.6,28.3,72.0,9.9
Mumbai,11,18.7,44.0,28.4,71.0,11.2
Mumbai,12,19.3,43.8,28.8,73.0,12.7
Mumbai,13,19.0,41.0,29.3,69.0,15.3
Mumbai,14,19.5,41.0,29.2,70.0,15.3
Mumbai,15,18.2,40.4,29.0,70.0,14.7
Mumbai,16,16.0,35.5,28.7,71.0,13.8
Mumbai,17,16.9,38.0,28.5,74.0,12.6
Mumbai,18,14.8,33.1,27.7,78.0,11.8
Mumbai,19,14.1,30.9,27.0,81.0,11.0
Mumbai,20,14.3,30.6,26.4,84.0,9.3
Mumbai,21,14.8,30.6,26.1,88.0,7.5
Mumbai,22,15.9,31.3,25.8,91.0,7.4
Mumbai,23,16.8,32.8,25.6,91.0,6.4
Mumbai,0,15.9,31.4,25.6,89.0,4.7
Mumbai,1,15.3,30.2,25.5,91.0,2.7
Mumbai,2,14.8,30.3,25.2,93.0,0.3
Mumbai,3,13.8,28.3,24.9,96.0,2.3
Mumbai,4,13.3,28.2,24.8,96.0,3.3
Mumbai,5,13.1,28.1,25.8,92.0,1.2
Mumbai,6,13.6,28.5,25.7,91.0,1.3
Mumbai,7,14.6,30.2,26.2,90.0,3.2
Mumbai,8,14.3,31.0,27.1,85.0,4.1
Mumbai,9,14.6,31.7,28.0,78.0,6.9
Mumbai,10,15.1,32.9,28.6,75.0,9.0
Mumbai,11,15.0,33.1,29.0,75.0,10.9
Mumbai,12,14.4,31.7,29.1,74.0,12.0
Mumbai,13,13.7,29.9,28.8,76.0,12.5
Mumbai,14,13.0,27.4,28.8,75.0,14.1
Mumbai,15,11.8,24.7,28.8,74.0,14.7
Mumbai,16,11.0,22.5,28.8,72.0,14.0
Mumbai,17,11.9,27.7,28.7,72.0,11.0
Mumbai,18,11.8,26.3,28.1,77.0,8.1
Mumbai,19,11.7,25.7,27.6,80.0,5.7
Mumbai,20,12.5,27.0,27.3,82.0,4.5
Mumbai,21,13.6,28.6,27.1,82.0,5.5
Mumbai,22,15.2,30.5,26.8,83.0,5.4
Mumbai,23,16.6,32.5,26.5,85.0,5.8
Mumbai,0,16.8,33.4,26.1,89.0,2.4
Mumbai,1,16.9,33.4,26.0,90.0,1.8
Mumbai,2,16.9,34.1,25.8,90.0,3.7
Mumbai,3,16.9,34.1,25.7,91.0,3.9
Mumbai,4,16.8,33.9,25.8,90.0,1.9
Mumbai,5,14.0,29.6,25.6,91.0,6.6
Mumbai,6,13.6,28.5,25.2,88.0,7.3
Mumbai,7,13.5,27.9,25.6,88.0,4.4
Mumbai,8,14.6,28.9,26.0,85.0,2.5
Mumbai,9,16.7,31.2,27.1,79.0,2.6
Mumbai,10,19.8,34.6,28.1,74.0,3.8
Mumbai,11,26.1,41.9,27.5,77.0,6.4
Mumbai,12,31.0,48.3,28.9,72.0,7.3
Mumbai,13,32.2,50.2,29.1,71.0,9.9
Mumbai,14,30.4,49.0,29.0,73.0,9.7
Mumbai,15,26.6,42.7,28.9,74.0,8.9
Mumbai,16,23.2,38.2,28.4,74.0,10.2
Mumbai,17,12.2,24.4,28.9,72.0,9.4
Mumbai,18,11.0,23.0,27.9,78.0,6.0
Mumbai,19,10.9,23.3,27.5,83.0,3.1
Mumbai,20,11.6,24.9,27.2,86.0,2.8
Mumbai,21,12.4,26.1,27.3,84.0,4.1
Mumbai,22,13.5,27.4,27.1,84.0,4.1
Mumbai,23,14.7,28.7,26.8,88.0,4.7
Bengaluru,0,4.1,5.3,21.9,86.0,15.3
Bengaluru,1,3.2,4.2,21.5,88.0,15.5
Bengaluru,2,2.8,4.2,21.2,89.0,15.8
Bengaluru,3,2.6,4.0,20.9,90.0,14.9
Bengaluru,4,2.3,3.6,20.7,91.0,15.2
Bengaluru,5,2.0,3.0,21.4,89.0,16.8
Bengaluru,6,2.1,2.9,21.4,90.0,16.5
Bengaluru,7,2.7,3.2,22.5,85.0,15.6
Bengaluru,8,3.0,3.8,23.7,77.0,21.7
Bengaluru,9,3.8,5.7,25.1,70.0,23.4
Bengaluru,10,5.3,10.4,26.1,65.0,22.1
Bengaluru,11,6.1,11.4,27.2,59.0,22.9
Bengaluru,12,6.4,12.2,28.1,57.0,20.7
Bengaluru,13,6.8,14.1,28.1,57.0,20.0
Bengaluru,14,8.1,17.8,27.9,59.0,17.5
Bengaluru,15,9.4,21.1,27.8,57.0,18.3
Bengaluru,16,10.2,23.5,26.3,66.0,17.1
Bengaluru,17,14.1,27.9,27.2,58.0,15.2
Bengaluru,18,14.2,24.7,26.0,63.0,15.3
Bengaluru,19,14.8,25.8,24.9,68.0,13.3
Bengaluru,20,14.1,23.6,24.1,73.0,13.6
Bengaluru,21,11.8,18.6,23.7,77.0,16.0
Bengaluru,22,8.8,12.7,23.1,80.0,15.9
Bengaluru,23,6.2,8.2,22.7,82.0,15.3
Bengaluru,0,4.3,5.3,22.2,85.0,14.9
Bengaluru,1,3.4,4.3,21.8,89.0,14.3
Bengaluru,2,3.0,4.4,21.5,91.0,14.5
Bengaluru,3,2.8,4.5,21.3,93.0,13.8
Bengaluru,4,2.8,4.8,21.2,93.0,14.5
Bengaluru,5,2.3,3.5,21.2,92.0,13.6
Bengaluru,6,2.4,3.5,21.0,93.0,13.3
Bengaluru,7,3.1,3.8,21.9,88.0,13.7
Bengaluru,8,3.4,4.6,23.4,79.0,18.9
Bengaluru,9,3.8,6.0,24.6,74.0,19.7
Bengaluru,10,4.4,7.9,25.8,69.0,20.3
Bengaluru,11,5.5,11.1,26.7,62.0,21.6
Bengaluru,12,6.4,13.8,28.4,55.0,21.9
Bengaluru,13,5.8,11.6,29.1,55.0,22.1
Bengaluru,14,5.8,11.5,29.1,55.0,23.2
Bengaluru,15,5.9,11.8,25.7,74.0,17.4
Bengaluru,16,6.4,12.8,25.8,68.0,23.3
Bengaluru,17,7.5,14.8,27.1,58.0,22.1
Bengaluru,18,7.7,13.4,25.7,64.0,17.0
Bengaluru,19,8.0,12.6,24.6,70.0,18.6
Bengaluru,20,7.9,12.3,23.7,75.0,17.8
Bengaluru,21,7.3,11.5,22.9,78.0,17.5
Bengaluru,22,6.4,9.8,22.2,82.0,17.2
Bengaluru,23,5.3,7.7,22.4,82.0,16.2
Bengaluru,0,4.9,8.3,21.9,87.0,15.0
Bengaluru,1,3.3,4.7,21.6,89.0,14.4
Bengaluru,2,2.5,3.2,21.6,90.0,15.2
Bengaluru,3,2.0,2.3,21.5,90.0,16.2
Bengaluru,4,1.8,2.1,21.6,88.0,17.3
Bengaluru,5,2.9,6.4,21.5,90.0,15.2
Bengaluru,6,3.4,7.4,21.5,91.0,15.2
Bengaluru,7,3.7,5.6,22.3,88.0,14.6
Bengaluru,8,3.5,5.3,23.8,79.0,19.9
Bengaluru,9,3.4,5.9,25.2,71.0,24.0
Bengaluru,10,3.5,6.1,25.7,68.0,22.9
Bengaluru,11,3.9,8.4,27.1,60.0,24.0
Bengaluru,12,5.1,11.9,27.8,56.0,25.7
Bengaluru,13,5.6,14.1,28.2,58.0,24.3
Bengaluru,14,6.9,18.0,28.6,55.0,25.6
Bengaluru,15,7.8,19.5,27.3,59.0,23.4
Bengaluru,16,7.7,17.7,24.0,82.0,18.2
Bengaluru,17,10.6,24.5,26.4,64.0,20.2
Bengaluru,18,9.5,17.1,24.9,68.0,18.4
Bengaluru,19,8.5,14.0,23.7,74.0,17.0
Bengaluru,20,7.9,12.8,23.0,78.0,18.2
Bengaluru,21,7.2,12.0,22.4,81.0,18.3
Bengaluru,22,6.5,10.8,21.8,83.0,18.7
Bengaluru,23,6.2,10.9,22.3,84.0,17.2
Bengaluru,0,5.8,11.0,22.0,88.0,17.2
Bengaluru,1,5.3,10.2,22.0,87.0,18.8
Bengaluru,2,4.5,8.8,21.5,88.0,18.2
Bengaluru,3,3.1,5.8,21.2,90.0,17.1
Bengaluru,4,2.6,5.2,21.0,90.0,18.5
Bengaluru,5,2.5,4.4,21.8,88.0,18.4
Bengaluru,6,2.4,4.2,21.8,88.0,18.5
Bengaluru,7,3.4,4.6,22.5,82.0,19.9
Bengaluru,8,3.3,4.6,23.5,78.0,24.6
Bengaluru,9,3.3,4.6,24.4,74.0,21.8
Bengaluru,10,3.5,5.8,25.6,68.0,24.9
Bengaluru,11,4.1,8.0,26.6,62.0,25.6
Bengaluru,12,5.1,10.9,27.2,60.0,26.1
Bengaluru,13,7.3,17.3,27.9,58.0,25.7
Bengaluru,14,7.8,17.8,27.8,61.0,22.9
Bengaluru,15,6.9,15.4,24.0,81.0,14.3
Bengaluru,16,5.6,10.1,27.0,63.0,22.5
Bengaluru,17,7.6,13.4,25.6,69.0,21.4
Bengaluru,18,7.0,11.5,24.5,74.0,16.5
Bengaluru,19,7.2,10.8,24.1,73.0,18.8
Bengaluru,20,6.8,10.2,23.5,76.0,17.6
Bengaluru,21,5.5,8.2,23.1,80.0,17.8
Bengaluru,22,5.2,7.9,22.5,83.0,17.5
Bengaluru,23,3.9,5.1,22.4,86.0,15.4
Bengaluru,0,3.4,5.4,22.1,88.0,15.7
Bengaluru,1,3.1,5.5,21.8,90.0,16.3
Bengaluru,2,2.6,4.4,21.5,92.0,17.4
Bengaluru,3,2.0,3.1,21.6,91.0,17.3
Bengaluru,4,1.7,2.6,21.4,91.0,16.4
Bengaluru,5,2.2,4.0,21.5,89.0,16.6
Bengaluru,6,2.4,4.3,21.7,89.0,16.0
Bengaluru,7,3.5,5.6,22.9,85.0,15.0
Bengaluru,8,4.0,6.4,24.0,79.0,22.6
Bengaluru,9,4.1,7.4,25.2,72.0,24.1
Bengaluru,10,4.5,9.5,26.9,65.0,23.7
Bengaluru,11,5.4,11.5,27.7,60.0,23.7
Bengaluru,12,5.8,12.1,28.4,56.0,24.7
Bengaluru,13,6.4,13.8,28.5,56.0,23.2
Bengaluru,14,6.5,13.5,26.5,69.0,19.1
Bengaluru,15,6.5,13.3,27.1,63.0,20.6
Bengaluru,16,5.6,10.7,26.1,67.0,20.2
Bengaluru,17,9.0,15.3,26.7,62.0,20.8
Bengaluru,18,9.2,14.2,24.8,72.0,17.0
Bengaluru,19,9.0,12.8,23.4,78.0,17.8
Bengaluru,20,8.1,11.0,23.0,80.0,15.9
Bengaluru,21,6.9,9.4,22.1,87.0,13.9
Bengaluru,22,5.9,7.7,21.7,93.0,12.5
Bengaluru,23,4.6,5.6,22.5,89.0,13.3
Bengaluru,0,3.3,3.8,22.3,88.0,12.7
Bengaluru,1,2.6,2.9,21.7,91.0,12.9
Bengaluru,2,2.2,2.7,21.6,91.0,14.5
Bengaluru,3,2.2,3.0,21.1,93.0,13.8
Bengaluru,4,2.1,3.2,21.0,94.0,13.7
Bengaluru,5,2.3,3.0,21.4,96.0,12.7
Bengaluru,6,2.3,2.8,21.5,95.0,14.2
Bengaluru,7,2.7,3.2,22.0,92.0,14.3
Bengaluru,8,3.5,4.8,23.3,84.0,18.6
Bengaluru,9,3.2,4.6,24.2,77.0,19.1
Bengaluru,10,3.0,4.9,25.3,73.0,18.7
Bengaluru,11,3.1,5.5,25.3,71.0,18.2
Bengaluru,12,4.4,9.6,25.6,68.0,19.4
Bengaluru,13,6.2,14.3,25.7,73.0,17.3
Bengaluru,14,7.9,19.3,27.4,64.0,18.0
Bengaluru,15,8.0,20.0,23.6,82.0,18.5
Bengaluru,16,8.7,17.5,23.2,89.0,13.8
Bengaluru,17,6.5,11.5,25.0,74.0,16.5
Bengaluru,18,6.0,8.5,20.8,98.0,7.4
Bengaluru,19,5.9,7.5,22.2,90.0,11.8
Bengaluru,20,5.2,6.0,22.0,89.0,15.2
Bengaluru,21,4.3,5.1,21.8,89.0,15.1
Bengaluru,22,4.3,5.7,21.7,88.0,15.0
Bengaluru,23,3.9,5.4,22.5,84.0,16.8
Bengaluru,0,2.9,4.0,22.1,87.0,15.9
Bengaluru,1,2.1,2.7,21.8,88.0,14.1
Bengaluru,2,2.0,2.8,21.6,88.0,13.7
Bengaluru,3,2.6,4.9,21.4,88.0,14.2
Bengaluru,4,2.9,5.6,21.3,90.0,15.0
Bengaluru,5,1.8,2.5,21.5,91.0,14.7
Bengaluru,6,1.8,2.3,21.3,92.0,14.5
Bengaluru,7,2.3,2.7,21.8,91.0,14.4
Bengaluru,8,2.2,2.5,22.6,86.0,17.5
Bengaluru,9,2.0,2.3,23.5,81.0,18.7
Bengaluru,10,2.0,2.6,24.5,74.0,19.6
Bengaluru,11,2.5,4.5,26.9,65.0,18.8
Bengaluru,12,4.2,9.3,28.9,58.0,18.3
Bengaluru,13,5.8,13.6,28.6,55.0,18.3
Bengaluru,14,6.9,16.5,28.8,53.0,17.9
Bengaluru,15,8.2,19.9,28.2,54.0,18.4
Bengaluru,16,8.4,19.4,27.9,55.0,17.4
Bengaluru,17,9.5,17.7,27.2,58.0,15.3
Bengaluru,18,10.6,19.8,25.4,69.0,9.9
Bengaluru,19,9.1,15.7,24.6,75.0,10.8
Bengaluru,20,8.1,13.5,23.7,79.0,11.7
Bengaluru,21,8.5,15.4,22.8,82.0,12.0
Bengaluru,22,8.1,14.5,22.1,89.0,11.2
Bengaluru,23,7.4,13.2,21.7,95.0,11.0
Bengaluru,0,6.2,11.4,21.7,93.0,11.0
Bengaluru,1,5.5,10.7,21.0,94.0,12.4
Bengaluru,2,5.1,10.3,21.0,95.0,13.3
Bengaluru,3,5.2,10.9,20.9,97.0,11.9
Bengaluru,4,5.3,11.4,21.0,97.0,11.5
Bengaluru,5,4.1,8.3,21.4,93.0,9.9
Bengaluru,6,4.3,8.3,21.1,97.0,10.3
Bengaluru,7,5.8,11.1,21.8,93.0,11.2
Bengaluru,8,6.6,14.1,23.1,84.0,14.2
Bengaluru,9,7.7,17.9,24.8,74.0,15.8
Bengaluru,10,10.7,28.1,26.2,65.0,17.4
Bengaluru,11,9.1,22.8,26.0,67.0,16.9
Bengaluru,12,10.7,27.8,24.2,77.0,15.7
Bengaluru,13,10.3,25.3,25.3,75.0,14.7
Bengaluru,14,10.0,21.1,24.7,77.0,16.9
Bengaluru,15,9.3,17.2,22.8,88.0,9.5
Bengaluru,16,8.5,13.6,23.6,87.0,7.5
Bengaluru,17,12.2,25.6,25.5,70.0,12.1
Bengaluru,18,15.1,25.6,24.8,72.0,10.6
Bengaluru,19,15.8,25.2,24.2,74.0,11.5
Bengaluru,20,13.6,21.6,23.4,77.0,12.8
Bengaluru,21,12.2,19.5,22.5,85.0,11.5
Bengaluru,22,9.4,13.6,22.1,87.0,12.3
Bengaluru,23,7.9,10.6,21.8,91.0,11.7
Bengaluru,0,5.7,7.4,21.2,95.0,10.3
Bengaluru,1,4.4,5.7,21.0,97.0,11.9
Bengaluru,2,3.7,5.1,20.9,98.0,12.4
Bengaluru,3,3.4,5.0,20.5,98.0,13.1
Bengaluru,4,3.3,5.2,20.5,95.0,13.8
Bengaluru,5,2.9,4.1,20.6,96.0,12.5
Bengaluru,6,3.0,3.8,20.4,96.0,11.7
Bengaluru,7,3.7,4.5,21.5,89.0,13.2
Bengaluru,8,4.0,5.0,23.3,79.0,16.5
Bengaluru,9,3.8,5.3,24.4,73.0,16.5
Bengaluru,10,4.2,8.6,25.1,72.0,15.4
Bengaluru,11,5.5,10.4,25.7,67.0,14.6
Bengaluru,12,6.3,11.3,24.1,78.0,10.4
Bengaluru,13,6.4,11.5,27.3,64.0,12.9
Bengaluru,14,5.9,11.1,27.7,62.0,12.0
Bengaluru,15,6.2,10.2,27.3,63.0,10.4
Bengaluru,16,7.4,10.2,23.1,81.0,15.6
Bengaluru,17,8.1,9.6,23.1,89.0,8.5
Bengaluru,18,9.5,11.0,21.4,95.0,11.1
Bengaluru,19,10.0,12.3,20.9,97.0,13.2
Bengaluru,20,9.8,12.4,21.0,97.0,11.7
Bengaluru,21,8.6,11.3,20.8,98.0,11.1
Bengaluru,22,8.5,11.0,20.6,98.0,13.0
Bengaluru,23,8.0,10.9,20.5,97.0,13.9
Bengaluru,0,6.6,9.4,20.3,97.0,14.3
Bengaluru,1,5.4,7.9,20.3,97.0,15.2
Bengaluru,2,4.0,5.9,20.1,98.0,13.5
Bengaluru,3,3.4,5.2,20.3,98.0,12.7
Bengaluru,4,3.2,5.0,20.2,98.0,12.6
Bengaluru,5,3.3,4.4,20.3,98.0,12.3
Bengaluru,6,3.6,5.2,20.4,98.0,12.4
Bengaluru,7,4.6,8.3,21.0,94.0,15.4
Bengaluru,8,6.4,9.7,22.5,86.0,15.7
Bengaluru,9,6.5,10.6,24.0,80.0,15.3
Bengaluru,10,7.3,14.2,25.8,70.0,18.0
Bengaluru,11,8.6,18.6,25.9,68.0,17.3
Bengaluru,12,8.6,19.3,27.2,63.0,16.8
Bengaluru,13,9.6,20.5,26.0,65.0,20.4
Bengaluru,14,10.4,21.7,25.7,72.0,16.4
Bengaluru,15,11.2,20.8,25.7,70.0,18.1
Bengaluru,16,11.7,21.5,24.7,77.0,11.9
Bengaluru,17,10.0,16.5,25.5,73.0,13.5
Bengaluru,18,10.6,16.4,24.5,72.0,14.4
Bengaluru,19,11.1,16.1,22.8,83.0,11.3
Bengaluru,20,10.4,15.0,21.9,91.0,10.5
Bengaluru,21,9.7,14.2,21.7,92.0,9.1
Bengaluru,22,9.1,13.0,21.2,97.0,11.0
Bengaluru,23,7.8,10.9,21.3,95.0,11.3
Bengaluru,0,6.1,8.8,20.8,95.0,13.1
Bengaluru,1,4.9,6.7,20.4,97.0,13.6
Bengaluru,2,3.9,5.0,20.3,98.0,13.7
Bengaluru,3,3.1,4.0,20.2,98.0,14.4
Bengaluru,4,3.0,4.2,20.1,98.0,14.1
Bengaluru,5,3.8,6.1,20.3,97.0,12.1
Bengaluru,6,4.0,6.5,20.3,97.0,11.7
Bengaluru,7,5.5,8.1,21.2,93.0,14.2
Bengaluru,8,5.4,8.5,22.8,82.0,17.4
Bengaluru,9,5.6,9.7,24.0,77.0,18.2
Bengaluru,10,6.9,14.0,25.2,71.0,18.7
Bengaluru,11,7.9,16.3,26.4,63.0,18.1
Bengaluru,12,8.5,19.0,26.9,60.0,17.1
Bengaluru,13,10.2,20.5,27.2,60.0,17.0
Bengaluru,14,11.0,22.1,24.2,75.0,20.4
Bengaluru,15,12.0,24.1,24.1,82.0,15.1
Bengaluru,16,12.1,25.8,22.3,92.0,12.8
Bengaluru,17,14.9,30.6,23.1,89.0,10.7
Bengaluru,18,15.5,27.1,22.7,93.0,13.0
Bengaluru,19,17.1,30.4,22.3,91.0,14.2
Bengaluru,20,14.1,22.5,21.7,89.0,16.4
Bengaluru,21,11.8,18.4,21.5,88.0,15.8
Bengaluru,22,9.9,14.5,21.3,89.0,16.3
Bengaluru,23,7.9,10.8,21.4,88.0,14.3
Bengaluru,0,5.6,7.3,21.1,89.0,13.4
Bengaluru,1,4.0,5.2,21.0,90.0,13.1
Bengaluru,2,3.2,4.2,20.8,91.0,13.5
Bengaluru,3,3.0,4.1,20.8,91.0,12.9
Bengaluru,4,2.7,3.9,20.6,92.0,13.0
Bengaluru,5,2.7,4.4,20.5,97.0,11.9
Bengaluru,6,3.1,5.0,20.5,96.0,12.8
Bengaluru,7,4.6,7.0,21.2,93.0,14.4
Bengaluru,8,5.2,8.2,21.9,88.0,16.1
Bengaluru,9,5.1,7.9,23.5,79.0,17.7
Bengaluru,10,4.3,6.7,25.2,73.0,17.2
Bengaluru,11,3.8,6.7,25.4,70.0,19.3
Bengaluru,12,4.3,8.1,25.9,68.0,18.5
Bengaluru,13,5.9,10.0,27.1,64.0,17.8
Bengaluru,14,6.8,10.6,22.6,87.0,19.1
Bengaluru,15,8.1,12.5,22.6,95.0,10.9
Bengaluru,16,8.8,13.9,21.3,96.0,17.3
Bengaluru,17,5.8,8.2,21.7,98.0,11.4
Bengaluru,18,8.7,13.2,21.3,95.0,12.2
Bengaluru,19,9.3,12.9,21.0,95.0,11.7
Bengaluru,20,8.7,11.3,20.6,97.0,15.2
Bengaluru,21,7.2,8.5,20.7,96.0,14.9
Bengaluru,22,5.8,6.4,20.8,96.0,15.7
Bengaluru,23,4.7,5.0,21.3,95.0,15.6
Bengaluru,0,3.7,4.0,21.0,95.0,14.7
Bengaluru,1,2.9,3.1,20.8,94.0,14.2
Bengaluru,2,2.4,2.8,20.7,93.0,14.2
Bengaluru,3,2.3,3.0,20.6,92.0,14.1
Bengaluru,4,2.2,3.0,20.5,92.0,14.9
Bengaluru,5,1.8,1.9,21.0,91.0,12.8
Bengaluru,6,1.9,2.3,21.0,91.0,11.2
Bengaluru,7,3.2,3.8,22.0,87.0,11.4
Bengaluru,8,4.3,5.5,22.5,84.0,13.9
Bengaluru,9,4.5,6.6,23.5,81.0,16.4
Bengaluru,10,5.0,8.3,24.9,75.0,16.1
Bengaluru,11,5.4,9.4,27.1,64.0,16.8
Bengaluru,12,6.9,14.1,24.6,72.0,18.4
Bengaluru,13,5.5,10.5,24.6,75.0,11.5
Bengaluru,14,6.5,11.3,26.3,71.0,15.9
Bengaluru,15,7.9,13.3,26.0,67.0,13.5
Bengaluru,16,8.9,15.2,24.2,76.0,15.1
Bengaluru,17,12.5,22.1,24.7,76.0,10.0
Bengaluru,18,12.9,19.4,24.4,75.0,13.9
Bengaluru,19,12.9,17.8,22.8,82.0,11.0
Bengaluru,20,11.7,15.3,21.3,89.0,10.5
Bengaluru,21,9.7,11.9,21.6,94.0,12.8
Bengaluru,22,7.7,9.0,21.5,94.0,13.5
Bengaluru,23,6.0,6.9,21.4,92.0,13.2
Bengaluru,0,4.3,5.0,20.8,93.0,13.8
